corp_code,corp_name,stock_code,modify_date
367482,빛과전자,069540,20240416
587925,모아라이프플러스,142760,20240417
536286,윈팩,097800,20240722
351375,뉴보텍,060260,20240718
163114,서연,007860,20240912
247939,씨모스,037600,20240628
923516,메가터치,446540,20240508
1119387,이에스산업,241510,20240628
378363,3S,060310,20240801
475976,인콘,083640,20240801
799177,삼기,122350,20240801
977641,하이로닉,149980,20240801
988364,SGA솔루션즈,184230,20240801
825223,화신정공,126640,20240425
148984,시알홀딩스,000480,20240930
606293,나이스디앤비,130580,20240930
1516890,이에이트,418620,20240930
317487,티에스넥스젠,043220,20240411
1798980,유안타제15호스팩,473050,20240411
652423,인바이오젠,101140,20240411
1157235,아스타,246720,20240408
248053,지에스엔텍,037640,20240628
252658,코리언일랙트로닉스파워소스,046810,20240628
127167,삼영무역,002810,20240531
410739,푸른소나무,057880,20240531
1138993,원바이오젠,278380,20240628
542898,케이이엠텍,106080,20250304
123143,보령,003850,20250304
857480,사람인,143240,20250304
923826,일월지엠엘,178780,20250304
1468061,레뷰코퍼레이션,443250,20250304
867034,듀켐바이오,176750,20250304
101664,경보제약,214390,20250207
231691,판타지오,032800,20241111
983040,한진칼,180640,20240502
1510489,프레스티지바이오파마,950210,20240816
1524093,DL이앤씨,375500,20240816
407294,유라클,088340,20240816
1596425,SK스퀘어,402340,20240816
1203507,에스엠비나,299670,20240816
1232192,티디에스팜,464280,20240821
144021,원풍물산,008290,20250226
656021,BF랩스,139050,20250226
209780,케이씨,029460,20241111
103662,광명전기,017040,20250305
260657,오상헬스케어,036220,20250305
297448,플래스크,041590,20250305
1181515,엘앤씨바이오,290650,20250305
364254,알티캐스트,085810,20250217
390860,대산F&B,065150,20250217
1233465,동국생명과학,303810,20250217
265324,CJ ENM,035760,20250207
1014657,비즈니스온커뮤니케이션,138580,20250218
1658831,오름테라퓨틱,475830,20250221
1307335,공구우먼,366030,20240827
352064,프리엠스,053160,20240517
1810796,KB제28호스팩,476470,20240517
173069,아진카인텍,011400,20250226
402110,시큐브,131090,20250226
1063237,플럼라인생명과학,222670,20240405
136226,신성델타테크,065350,20241023
682992,우리벤처파트너스,298870,20250227
126089,DH오토넥스,000300,20250307
426068,엑시온그룹,069920,20250307
454937,덕신이피씨,090410,20250307
110547,링세오코리아,003050,20250224
1325979,세아제강,306200,20250226
245472,티씨케이,064760,20241010
403793,바이브컴퍼니,301300,20241010
1110474,에스씨엠생명과학,298060,20241010
1113718,올릭스,226950,20241010
295370,제이앤케이인더스트리,039230,20250224
1311055,쿠콘,294570,20250225
323868,웹케시,053580,20250225
1194689,HD현대마린솔루션,443060,20240508
525864,피앤씨테크,237750,20240902
603348,케이아이엔엑스,093320,20240902
1207761,퀀텀온,227100,20240902
362122,나래나노텍,137080,20241113
369107,우리바이오,082850,20241113
643656,위메이드맥스,101730,20241113
351579,SGA,049470,20250226
1667592,키움제7호기업인수목적,433530,20250307
1142260,에스엠씨지,460870,20250307
1022142,엠디바이스,226590,20250307
1575839,플라즈맵,405000,20240919
258102,지엔코,065060,20241021
111689,아진전자부품,009320,20241022
125965,KH 미래물산,111870,20241022
797364,KC코트렐,119650,20241022
130408,서산,079650,20241022
1142400,이루다,164060,20241022
364795,레드로버,060300,20240522
200275,YTN,040300,20240529
1109539,와이씨,232140,20240904
129235,삼화왕관,004450,20241128
112059,상상인증권,001290,20241101
331016,에프앤가이드,064850,20241101
1641600,에이럭스,475580,20241101
471068,덕산하이메탈,077360,20241104
1061558,덕산네오룩스,213420,20241104
1064069,토박스코리아,215480,20241104
1504211,라메디텍,462510,20241104
1514698,엑스플러스,373200,20241104
168331,온타이드,005320,20241106
1605529,버넥트,438700,20250311
549891,케어젠,214370,20250311
1436479,토마토시스템,393210,20250311
1492651,큐로셀,372320,20240919
134510,SJG세종,033530,20240924
585608,커넥트웨이브,119860,20240924
255105,케이바이오,038530,20240617
1572489,한화플러스제2호기업인수목적,386580,20240617
766106,엣지파운드리,105550,20240620
162461,한화솔루션,009830,20240913
1204056,하이브,352820,20240913
160588,한화,000880,20240722
1559637,블루엠텍,439580,20241128
113562,롯데손해보험,000400,20241202
226316,호전실업,111110,20241203
577380,신진에스엠,138070,20241210
1814233,미래에셋비전스팩4호,477380,20240529
307028,경남제약,053950,20240611
1594764,신한제9호기업인수목적,405640,20240611
1344363,다원넥스뷰,323350,20240611
1072518,디피코,163430,20240618
1217014,트윔,290090,20240618
968607,더본코리아,475560,20241106
263140,휴스토리,046400,20250311
1381984,SKAI,357880,20250312
160375,진양폴리우레탄,010640,20250312
164788,현대모비스,012330,20250312
216434,체리부로,066360,20250317
618410,KS인더스트리,101000,20250227
132868,성안머티리얼스,011300,20250227
119672,두올,016740,20240520
330044,캠시스,050110,20240520
1583652,모니터랩,434480,20240520
1675421,IBKS제20호스팩,439730,20240520
1512575,코어라인소프트,384470,20240620
190756,와이엔텍,067900,20240920
1130885,바이오인프라생명과학,266470,20240920
1376715,디앤디파마텍,347850,20240920
1016309,한켐,457370,20241022
1074862,메가스터디교육,215200,20240806
560982,바이오솔루션,086820,20241002
124504,포스코인터내셔널,047050,20241002
821607,알톤,123750,20241002
128032,삼일제약,000520,20241002
145163,파미셀,005690,20241002
1444380,에이텀,355690,20241002
441243,형지엘리트,093240,20241002
1281541,에피바이오텍,446440,20241002
373571,스타코링크,060240,20241220
164742,현대자동차,005380,20241223
1070149,올리패스,244460,20241223
1867749,유비씨,495810,20241223
957568,에스엘에너지,214310,20241223
1467336,창대정밀,368030,20241223
1814589,디비금융스팩12호,477760,20240618
842619,리가켐바이오,141080,20240419
112457,대주산업,003310,20241122
264255,바텍,043150,20241203
165413,롯데케미칼,011170,20241203
269922,인바디,041830,20241203
225706,JW생명과학,234080,20241203
318662,CNT85,056730,20241203
557508,GKL,114090,20241203
624509,디바이스이엔지,187870,20241203
1336735,펨토바이오메드,327610,20241203
346911,아이톡시,052770,20250228
831428,옵투스제약,131030,20250228
681142,쌍방울,102280,20250228
372226,티에스이,131290,20240521
1540453,에이직랜드,445090,20240627
257149,지더블유바이텍,036180,20241121
373021,테라사이언스,073640,20241121
990819,아티스트스튜디오,200350,20241121
1866528,교보17호스팩,489210,20241121
1853214,신한제14호스팩,487360,20241223
173795,신흥,004080,20241223
129013,CJ씨푸드,011150,20250106
260745,SCI평가정보,036120,20250106
135795,신도리코,029530,20250106
406329,루멘스,038060,20250106
161125,한온시스템,018880,20250106
596260,투비소프트,079970,20250106
814582,탑런토탈솔루션,336680,20250106
164478,현대건설,000720,20250106
1506617,쓰리빌리언,394800,20250106
141389,영풍정밀,036560,20250117
138792,아시아나항공,020560,20250117
651901,에어부산,298690,20250117
180865,디에이치엑스컴퍼니,031860,20250117
136004,신라에스지,025870,20240423
992543,LK삼양,225190,20240423
490090,이지케어텍,099750,20241115
1036367,아크솔루션스,203690,20241115
1854408,신한제15호스팩,487830,20241115
1620713,교보12호기업인수목적,421800,20241119
1207901,사이냅소프트,466410,20241119
1847550,하나34호스팩,484130,20241119
121039,명문제약,017180,20240703
458562,에이티세미콘,089530,20250321
159731,글로본,019660,20250324
1042429,넥써쓰,205500,20250228
1409095,비트맥스,377030,20250228
1616808,키움제6호기업인수목적,413600,20250228
159193,한국전력공사,015760,20240416
105271,케이씨씨,002380,20240703
1259311,푸드나무,290720,20241122
1031229,한국비티비,219750,20241122
1384787,시프트업,462870,20250203
124090,한국특강,007280,20240327
123523,창해에탄올,004650,20240327
124197,세아제강지주,003030,20240327
264945,나이스정보통신,036800,20240327
276834,KX하이텍,052900,20240327
146232,일성건설,013360,20240327
642541,디엔에이링크,127120,20241125
1140837,이지트로닉스,377330,20240822
307897,신한카드,032710,20250220
169048,HLB글로벌,003580,20240529
242934,케이엠,083550,20240715
317210,성호전자,043260,20241127
129411,삼환기업,000360,20241129
971090,어스앤에어로스페이스,263540,20241216
153278,서연탑메탈,019770,20241216
264635,에스넷,038680,20241217
493325,에이엘티,172670,20241217
1357765,큐라티스,348080,20241217
140131,키다리스튜디오,020120,20250102
112907,코원에너지서비스,026870,20240531
111704,한화오션,042660,20241021
260408,팜스코,036580,20241021
1182408,소프트캠프,258790,20241021
1636565,루미르,474170,20241021
405959,스타플렉스,115570,20250204
365989,모나용평,070960,20250204
1621280,케이비제21호기업인수목적,424140,20250204
1429220,피아이이,452450,20250204
118026,동원산업,006040,20250205
351427,와이즈넛,096250,20250205
139834,LG씨엔에스,064400,20250205
415594,동국S&C,100130,20240327
362238,휴비스,079980,20240327
441447,케이씨티,089150,20240327
362441,현대오토에버,307950,20240327
489243,동아엘텍,088130,20240327
422895,세이브존I&C,067830,20240327
495086,픽셀플러스,087600,20240327
1390344,HD현대중공업,329180,20240327
611736,엑시콘,092870,20240327
1003040,케이사인,192250,20240327
1091054,쎄노텍,222420,20240327
1130849,신시웨이,290560,20240327
1807738,하나32호스팩,475240,20240327
1283974,삐아,451250,20250228
225742,LS마린솔루션,060370,20250220
1405585,윙스풋,335870,20250324
339072,팬스타엔터프라이즈,054300,20250324
102432,계룡건설산업,013580,20240603
110884,엠젠솔루션,032790,20240603
1480780,NH올원리츠,400760,20240603
200910,아이즈비전,031310,20240603
230036,드래곤플라이,030350,20240603
243979,수성웹툰,084180,20240603
360036,백금T&A,046310,20240603
567897,에스비비테크,389500,20240603
610490,비디아이,148140,20240607
125150,SGC에너지,005090,20240422
154329,TP,007980,20240422
158325,NICE평가정보,030190,20250102
185505,제일바이오,052670,20250102
256502,에이텍,045660,20250102
1412725,두산퓨얼셀,336260,20250102
371485,켐트로닉스,089010,20250102
1353848,이노벡스,279060,20250102
1013694,인카금융서비스,211050,20250102
1038693,드림시큐리티,203650,20250102
1159853,휴온스,243070,20250102
1234507,매일유업,267980,20250102
1310773,엔시스,333620,20250102
1407158,모코엠시스,333050,20250102
1462739,비아이매트릭스,413640,20250102
1704680,M83,476080,20250102
386937,국민은행,060000,20250102
1179866,에스지헬스케어,398120,20250106
761183,신성에스티,416180,20240507
292434,인트론바이오,048530,20240701
415327,중앙백신,072020,20240701
415868,펩트론,087010,20240701
453929,메디포스트,078160,20240701
765462,씨에스베어링,297090,20241028
670340,씨에스윈드,112610,20241028
959229,세종메디칼,258830,20250205
661157,인트로메딕,150840,20250211
1109690,도부,227420,20250211
1624162,삼성기업인수목적6호,425290,20250211
108241,농심,004370,20250324
239639,삼표시멘트,038500,20240617
1419205,피앤에스미캐닉스,460940,20240731
372873,KTis,058860,20240731
532059,그린생명과학,114450,20240701
580199,메디톡스,086900,20240701
808086,애니젠,196300,20240701
877059,삼성바이오로직스,207940,20240701
926522,테고사이언스,191420,20240701
977650,엔케이맥스,182400,20240701
1110678,유틸렉스,263050,20240701
1114586,셀레믹스,331920,20240701
1245062,코오롱티슈진,950160,20240701
1319899,SK바이오사이언스,302440,20240701
102618,계양전기,012200,20240701
297095,나라엠앤디,051490,20240701
384887,에이테크솔루션,071670,20240701
1456011,디어유,376300,20250217
145446,이건산업,008250,20240426
141246,SGC E&C,016250,20240426
203290,콜마홀딩스,024720,20240503
753643,주성코퍼레이션,109070,20240503
441128,아리온테크놀로지,058220,20240503
1672053,케이비제22호기업인수목적,436530,20240503
1182444,셀리버리,268600,20250325
918222,엘앤케이바이오,156100,20240812
1267602,제이시스메디칼,287410,20250116
391197,하이퍼코퍼레이션,065650,20250116
402989,코스온,069110,20250117
113207,대한전선,001440,20240404
453488,다이나믹디자인,145210,20240701
657783,모델솔루션,417970,20240701
1311310,지아이텍,382480,20240701
112378,KR모터스,000040,20240701
825959,하이비젼시스템,126700,20240701
144650,유신,054930,20241202
469799,이엔플러스,074610,20241202
299464,초록뱀미디어,047820,20241202
602136,디와이피엔에프,104460,20241202
814786,티엔엔터테인먼트,131100,20241202
1010642,지씨셀,144510,20241202
488989,한양디지텍,078350,20241204
215976,MIT,038340,20241216
1031502,코아시아씨엠,196450,20250219
172185,남성,004270,20240426
1116265,카티스,140430,20240503
262266,삼현,437730,20250107
291231,우전,052270,20250312
161383,한미반도체,042700,20240328
659684,장원테크,174880,20240401
372129,전진건설로봇,079900,20240819
1012987,아모센스,357580,20250212
172680,동국산업,005160,20240802
117498,스틱인베스트먼트,026890,20241218
605124,알파홀딩스,117670,20241218
1160363,에코프로비엠,247540,20241218
829380,피제이메탈,128660,20250219
104388,국도화학,007690,20250131
105855,엘에스일렉트릭,010120,20250131
550082,캔버스엔,210120,20250131
1210190,모비릭스,348030,20250131
1344831,딥노이드,315640,20250131
288343,삼영이엔씨,065570,20250212
198697,일진디스플,020760,20250228
728638,한세실업,105630,20241213
111999,대원제약,003220,20250102
870481,에코캡,128540,20240401
876865,네오오토,212560,20240401
1047169,지란지교시큐리티,208350,20240401
1078178,RFHIC,218410,20240401
1095722,심텍,222800,20240401
1124680,보라티알,250000,20240401
1186404,디앤씨미디어,263720,20240401
1199727,샘씨엔에스,252990,20240401
1288410,셀바이오휴먼텍,318160,20240401
1511558,네오이뮨텍,950220,20240401
1514005,크라우드웍스,355390,20240401
1538528,에이에스텍,453860,20240401
1770203,조선내화,462520,20241206
927558,유바이오로직스,206650,20241210
481454,금호타이어,073240,20241231
135111,수산중공업,017550,20250106
175623,ES큐브,050120,20240812
1138595,뱅크웨어글로벌,199480,20240812
132202,선진뷰티사이언스,086710,20250220
1139035,티에스아이,277880,20250220
1544468,이엔셀,456070,20250220
367400,모티브링크,463480,20250220
1311408,에코프로머티,450080,20250220
113410,CJ대한통운,000120,20240326
158219,시그네틱스,033170,20240326
216762,한양이엔지,045100,20240326
131850,SK증권,001510,20240326
385363,빅텍,065450,20240326
536523,로보스타,090360,20240326
660750,하나머티리얼즈,166090,20240326
366137,KG에코솔루션,151860,20240509
1190780,파워풀엑스,266870,20250212
1208751,아이에스티이,212710,20250212
532855,한국유니온제약,080720,20250214
159005,생고뱅코리아홀딩스,002000,20250217
1866926,KB제31호스팩,492220,20241212
1695498,이브이파킹서비스,419700,20241212
534701,세아메카닉스,396300,20241213
124540,대우건설,047040,20241213
1872893,에이엠시지,495900,20241213
1663055,한화플러스제3호기업인수목적,430460,20241213
487546,웰크론한텍,076080,20250228
1784914,클로봇,466100,20250228
1274310,이오플로우,294090,20250121
412597,현대홈쇼핑,057050,20250122
1257872,에스퓨얼셀,288620,20241127
1857991,디비금융제13호스팩,489730,20241128
164618,현대사료,016790,20241128
1761296,한국제12호스팩,458610,20240401
1416235,고스트스튜디오,950190,20240828
115977,아이에스동서,010780,20240829
232007,상지건설,042940,20240829
791209,메타케어,118000,20240829
1299106,우듬지팜,403490,20240829
153621,참엔지니어링,009310,20240821
915508,알엔투테크놀로지,148250,20241212
861720,이즈미디어,181340,20250103
503668,LIG넥스원,079550,20240326
1316245,효성중공업,298040,20240326
783246,글로벌에스엠,900070,20240326
1515323,LG에너지솔루션,373220,20240326
1682740,IBKS제21호스팩,442770,20240326
1701328,IBKS제22호스팩,448760,20240326
453442,해성에어로보틱스,059270,20240430
1370863,그린리소스,402490,20240430
1508855,블리츠웨이스튜디오,369370,20240430
1574760,신한제8호기업인수목적,393360,20240430
528791,제일엠앤에스,412540,20240430
629212,딜리,131180,20250219
111810,대웅,003090,20241025
108001,남화토건,091590,20241113
243988,에스케이브로드밴드,033630,20240830
229021,인성정보,033230,20250214
161426,한미사이언스,008930,20250214
818472,이큐셀,160600,20250214
1105153,두산로보틱스,454910,20250214
1259056,애닉,299910,20250214
110583,DH오토웨어,025440,20250110
259545,엠에스오토텍,123040,20250110
1208821,팡스카이,266350,20250110
1037542,NPX,222160,20250110
369569,비케이홀딩스,050090,20250225
118804,동진쎄미켐,005290,20250226
318316,대아티아이,045390,20240814
358271,에스에프에이,056190,20240820
155124,평화홀딩스,010770,20250109
527491,하이드로리튬,101670,20250109
244455,케이티앤지,033780,20240329
227333,네패스,033640,20240329
258801,카카오,035720,20240329
261443,엔씨소프트,036570,20240329
267906,베뉴지,019010,20240329
349097,케이티스카이라이프,053210,20240329
297989,오르비텍,046120,20240329
357360,한세엠케이,069640,20240329
338170,이닉스,452400,20240329
363769,한국전자금융,063570,20240329
372882,KTcs,058850,20240329
390055,종근당바이오,063160,20240329
427483,대웅제약,069620,20240329
545929,제넥신,095700,20240819
397191,팬엔터테인먼트,068050,20240819
445054,하나마이크론,067310,20240919
131780,SK네트웍스,001740,20240826
220109,알파녹스,043100,20240826
1854763,HS효성,487570,20240826
1335790,바이젠셀,308080,20240826
155638,피에스텍,002230,20240828
1393721,포커스에이치엔에스,331380,20240828
1276901,엔피,291230,20240502
1302853,아이씨에이치,368600,20240502
1516456,인벤티지랩,389470,20240502
1573284,코닉오토메이션,391710,20240502
1804476,유안타제16호스팩,474490,20240502
137289,이엘씨,041520,20240502
138206,쌍용건설,012650,20240827
280688,스튜디오에스,046140,20241129
155319,POSCO홀딩스,005490,20250321
157681,롯데정밀화학,004000,20250321
234412,신세계인터내셔날,031430,20250321
939687,동일고무벨트,163560,20250321
453284,교촌에프앤비,339770,20240329
540641,동양고속,084670,20240329
480048,모다이노칩,080420,20240329
684802,에이플러스에셋,244920,20240329
872984,이마트,139480,20240329
904672,넷마블,251270,20240329
1009789,코스맥스,192820,20240329
1310269,HDC현대산업개발,294870,20240329
1385050,넥스트바이오메디컬,389650,20240820
181934,플랜텍,051310,20240920
153375,태광,023160,20240927
339391,한화시스템,272210,20241023
1588189,씨메스,475400,20241024
1090471,씨아이에스,222080,20241129
370918,케이디켐,221980,20241129
663669,폴라리스우노,114630,20250221
104810,대명소노시즌,007720,20240902
385336,홈캐스트,064240,20250204
346610,시지메드텍,056090,20241129
1880801,KB발해인프라,415640,20241129
1286476,RF시스템즈,474610,20241129
1765256,동국씨엠,460850,20250219
1519790,엠앤씨솔루션,484870,20250220
1205851,HD현대일렉트릭,267260,20250221
623184,오늘이엔엠,192410,20250221
1516766,아이비젼웍스,469750,20250221
527011,엘비루셈,376190,20250221
1412822,솔루스첨단소재,336370,20240329
125664,삼미금속,012210,20240329
1507810,애니메디솔루션,390110,20240329
878517,에스케이씨에스,224020,20240329
1211232,코윈테크,282880,20240329
1276026,지놈앤컴퍼니,314130,20240329
1358463,현대무벡스,319400,20240329
1368354,네패스아크,330860,20240329
1435489,범한퓨얼셀,382900,20240329
1467451,밀리의서재,418470,20240329
1210066,리파인,377450,20241025
311216,에이치엔에스하이텍,044990,20241025
1270749,웨이비스,289930,20241025
122825,인스코비,006490,20240905
132211,SUN&L,002820,20240412
1817610,대신밸런스제18호스팩,478780,20240822
1262032,롯데이노베이트,286940,20241129
122056,미창석유공업,003650,20241205
1337017,이앤에치,341310,20241205
1341630,이노룰스,296640,20241205
164308,이마트에브리데이,010090,20240403
152385,에이프로젠,007460,20250224
562245,태웅로직스,124560,20250306
1549472,대진첨단소재,393970,20250306
567222,우림피티에스,101170,20241202
816696,큐엠씨,136660,20240513
310156,셀루메드,049180,20241022
929228,엔에스컴퍼니,224760,20241226
389998,한성크린텍,066980,20250225
1747977,엘케이켐,489500,20250225
1671601,카이바이오텍,446600,20250225
609315,멜파스,096640,20240814
361008,한화엔진,082740,20241210
399694,SOOP,067160,20241210
763701,헥토파이낸셜,234340,20241213
156859,다올투자증권,030210,20250206
166175,대호특수강,021040,20240718
1082348,오스테오닉,226400,20250306
138321,신한투자증권,008670,20250110
103130,플레이그램,009810,20240612
877174,엠브레인,169330,20240614
1299203,그리드위즈,453450,20240614
1175499,위니아에이드,377460,20240617
113492,깨끗한나라,004540,20240701
119007,무림P&P,009580,20240701
121507,무림SP,001810,20240701
133706,한국제지,027970,20240701
162416,한양증권,001750,20250225
1373709,아이씨티케이,456010,20250225
156956,한국기업평가,034950,20240909
304401,텔라움,047730,20240909
1075126,딥마인드,223310,20241205
348788,디이시스,053200,20240826
134723,페이퍼코리아,001020,20240701
136086,무림페이퍼,009200,20240701
163761,한창제지,009460,20240701
317681,메타바이오메드,059210,20240701
326731,바이오니아,064550,20240701
349060,한스바이오메드,042520,20240701
362201,세운메디칼,100700,20240701
447007,알리코제약,260660,20240701
513948,녹십자엠에스,142280,20240701
608440,티앤엘,340570,20240701
767628,나이벡,138610,20240701
956028,엑세스바이오,950130,20240701
971726,옵티팜,153710,20240701
1063954,수젠텍,253840,20240701
1118281,피플바이오,304840,20240701
173874,넥센타이어,002350,20240701
937324,한국타이어앤테크놀로지,161390,20240701
530413,더코디,224060,20250227
226547,오상자이엘,053980,20250227
1161432,레이저옵텍,199550,20250217
1152470,펄어비스,263750,20240701
102751,고려산업,002140,20240702
303703,CS,065770,20240702
1067808,넵튠,217270,20240702
1569838,유진기업인수목적7호,388800,20240702
1700587,이노스페이스,462350,20240702
158565,한국알콜,017890,20250227
247975,솔브레인홀딩스,036830,20250317
1210677,씨케이솔루션,480370,20250317
362292,씨티씨바이오,060590,20250317
888347,휴젤,145020,20250317
1663639,유안타제9호기업인수목적,430700,20250317
1253636,에르코스,435570,20250304
403766,한국첨단소재,062970,20241014
1035678,링크드,193250,20241014
1041828,JTC,950170,20241016
1275489,셀비온,308430,20241016
631518,SK이노베이션,096770,20241216
291860,조광ILI,044060,20240828
171265,파라다이스,034230,20240704
392691,포니링크,064800,20240704
547510,툴젠,199800,20240704
406037,CSA 코스믹,083660,20240708
962393,포인트모바일,318020,20240708
764807,골프존클라우드,183410,20250227
977696,넥스쳐,194510,20250227
158909,하나은행,004940,20250228
1332137,노보믹스,283100,20240725
763358,스마트솔루션즈,136510,20240725
1801822,SK증권제13호스팩,473950,20240725
206659,이랜텍,054210,20250312
108065,에코바이브,015540,20250318
521390,뉴파워프라즈마,144960,20241126
159810,카프로,006380,20241230
983916,HLB제넥스,187420,20241230
138224,쌍용씨앤이,003410,20240709
1416642,다보링크,340360,20240716
569691,디엔에프,092070,20241014
1877126,키움제10호스팩,487720,20250228
256955,테이팩스,055490,20250319
526951,이엠코리아,095190,20250319
128412,삼진제약,005500,20250324
136776,제이준코스메틱,025620,20250324
144395,동서,026960,20250324
155531,풍산홀딩스,005810,20250324
164973,현대해상,001450,20250324
540605,이월드,084680,20250324
583442,노루페인트,090350,20250324
128607,삼천리자전거,024950,20250324
526872,이수앱지스,086890,20250324
580667,S&K폴리텍,091340,20250324
606770,참좋은여행,094850,20250324
1592049,엔젤로보틱스,455900,20250324
1703849,노머스,473980,20250324
1563667,더즌,462860,20250324
1037214,케이피에스,256940,20241212
117966,동원개발,013120,20241212
172945,동일스틸럭스,023790,20241227
991225,더콘텐츠온,302920,20241227
1049167,미코바이오메드,214610,20241227
536541,에코프로,086520,20241227
1497869,티와이홀딩스,363280,20241230
397289,오텍,067170,20250113
1882845,GS피앤엘,499790,20250218
492353,파이오링크,170790,20250218
374738,위세아이텍,065370,20240619
1814312,한국제14호스팩,477530,20240619
1817249,미래에셋비전스팩5호,477470,20240619
1514227,씨어스테크놀로지,458870,20240619
112651,대창,012800,20240619
1250374,에스에스알,275630,20241219
353230,프리젠,060910,20240422
541437,코렌텍,104540,20240722
1182550,EDGC,245620,20241113
1326279,아이엘사이언스,307180,20250313
1159233,솔루엠,248070,20250207
232089,바이온,032980,20250207
1547933,미쥬,351020,20250324
295857,코다코,046070,20241119
1335453,오하임앤컴퍼니,309930,20241206
1051472,젠큐릭스,229000,20250219
688996,KB금융,105560,20250108
1035289,스타에스엠리츠,204210,20240625
871833,에스티팜,237690,20240625
353018,파나케이아,058530,20240625
1686427,에스오에스랩,464080,20240625
554352,아이큐어,175250,20241226
110750,플루토스,019570,20240425
371740,디티씨,066670,20240425
1412938,베른,322190,20240425
1113754,티이엠씨씨엔에스,241790,20240425
151128,모토닉,009680,20240726
1586172,하이제7호기업인수목적,400840,20240726
1834194,엔에이치스팩31호,481890,20240726
137207,유니켐,011330,20240730
1229240,가이아코퍼레이션,296520,20240730
1675014,대신밸런스제13호기업인수목적,438220,20241120
1845534,대신밸런스제19호스팩,482690,20241120
1445440,위츠,459100,20241120
1498576,유디엠텍,389680,20241120
111838,대원,007680,20241120
155355,풀무원,017810,20241209
249441,씨씨에스,066790,20241209
561866,락앤락,115390,20241209
300405,오리엔트정공,065500,20241211
164672,한일현대시멘트,006390,20241211
384717,비엘팜텍,065170,20241211
347734,진양화학,051630,20250313
155586,HLB이노베이션,024850,20250314
150439,진양산업,003780,20250314
238782,다우데이타,032190,20250314
153393,태광산업,003240,20250314
112998,서울보증보험,031210,20250314
672603,케이엔알시스템,199430,20250314
277736,한일네트웍스,046110,20250324
1867758,한화비전,489790,20250120
535746,컴투스홀딩스,063080,20250120
1326792,비투엔,307870,20250124
156150,엑시큐어하이트론,019490,20250124
1590528,아스테라시스,450950,20250124
1455492,데이원컴퍼니,373160,20250124
164636,HDC,012630,20240705
1032583,강동씨앤엘,198440,20240705
113535,대한해운,005880,20240715
526599,덴티움,145720,20240715
925374,윤성에프앤씨,372170,20241122
961507,케일럼,258610,20250109
1612608,신영해피투모로우제7호기업인수목적,419270,20240425
1678312,아이빔테크놀로지,460470,20240806
1319808,한일시멘트,300720,20241211
1873272,키움제11호스팩,489480,20241211
1136001,나노브릭,286750,20250123
565215,아이티센코어,243870,20250123
1374717,미트박스,475460,20250123
1872219,유안타제17호스팩,493790,20250123
186799,태웅,044490,20250314
965813,미투온,201490,20241209
874937,탑선,180060,20241209
1168143,케이만금세기차륜집단유한공사,900280,20250108
125080,AK홀딩스,006840,20250108
407814,CG인바이츠,083790,20250109
486705,아주스틸,139990,20250109
238001,블루콤,033560,20250210
1706794,아이언디바이스,464500,20250210
1619513,엔에이치기업인수목적23호,422040,20250210
820389,한울BnC,214870,20241216
1466832,라피치,403360,20240521
1492217,엑셀세라퓨틱스,373110,20240715
173698,신일전자,002700,20240904
1020524,자이글,234920,20240904
161408,케이비캐피탈,021960,20250121
428729,대호에이엘,069460,20250124
112004,알바이오,003190,20250127
103510,인지컨트롤스,023800,20240502
100601,강원에너지,114190,20240502
114792,동국홀딩스,001230,20240502
109268,대동스틸,048470,20240502
135999,신라섬유,001000,20240502
406046,HD현대마린엔진,071970,20240814
536329,노블엠앤비,106520,20240814
363510,소니드,060230,20250320
1458161,티엑스알로보틱스,484810,20250320
126186,삼성에스디에스,018260,20250320
404941,한텍,098070,20250320
126362,삼성SDI,006400,20250320
107987,남해화학,025860,20250131
1089378,디와이디,219550,20250203
863533,삼양엔씨켐,482630,20250203
1688896,삼성FN리츠,448730,20241031
319272,성우,458650,20241031
1854392,유진스팩11호,488060,20241031
958327,지앤비에스 에코,382800,20241120
145862,인천도시가스,034590,20240530
1110076,비유테크놀러지,230980,20240605
1359815,한울반도체,320000,20240718
186452,광무,029480,20240909
210856,코아스,071950,20240909
976615,틸론,217880,20240909
172079,HLB파나진,046210,20250217
638539,뉴로스,126870,20250220
1860010,오션스바이오,332190,20250220
156442,한국가구,004590,20240502
180263,리더스코스메틱,016100,20240502
206686,케이피엠테크,042040,20240502
216647,원익홀딩스,030530,20240502
222435,제이엠아이,033050,20240502
267854,메디앙스,014100,20240502
346407,크레오에스지,040350,20240502
356839,메디콕스,054180,20250218
1728167,아이지넷,462980,20250218
120030,GS건설,006360,20250218
652159,코오롱머티리얼,144620,20241118
1881800,한화플러스제5호스팩,498390,20250320
126380,삼성전자,005930,20250320
361725,네이트커뮤니케이션즈,066270,20250218
1027794,브이원텍,251630,20241107
136642,엠벤처투자,019590,20241107
1573336,토모큐브,475960,20241107
683469,일진전기,103590,20241231
117276,네이처셀,007390,20241231
329093,코데즈컴바인,047770,20241231
1042711,글로벌텍스프리,204620,20241231
159740,KISCO홀딩스,001940,20241231
201432,비츠로시스,054220,20250102
112332,미래에셋생명,085620,20240329
139153,에코플라스틱,038110,20240329
141671,오리콤,010470,20240329
149354,종근당홀딩스,001630,20240329
158024,KBI메탈,024840,20240329
152862,코오롱,002020,20240329
153861,태영건설,009410,20240329
203315,콘텐트리중앙,036420,20240329
